tree	branch	segment	file	len	dbh
T5	C	3	medial	39.5385	0.684366255
T5	C	3	medial	43.8295	0.684366255
T5	C	3	medial	37.0865	0.684366255
T5	C	3	medial	46.588	0.684366255
T5	C	3	medial	44.749	0.684366255
T5	C	3	medial	43.2165	0.684366255
T5	C	3	medial	44.4425	0.684366255
T5	C	3	marginal	27.2785	0.684366255
T5	C	3	marginal	26.972	0.684366255
T5	C	3	marginal	27.8915	0.684366255
T5	C	3	marginal	29.424	0.684366255
T5	D	1	medial	39.845	0.684366255
T5	D	1	medial	58.848	0.684366255
T5	D	1	medial	41.3775	0.684366255
T5	D	1	medial	35.2475	0.684366255
T5	D	1	medial	46.2815	0.684366255
T5	D	1	medial	45.975	0.684366255
T5	D	1	medial	46.8945	0.684366255
T5	D	1	medial	51.1855	0.684366255
T5	D	1	medial	38.9255	0.684366255
T5	D	1	medial	31.876	0.684366255
T5	D	1	marginal	28.198	0.684366255
T5	D	1	marginal	26.6655	0.684366255
T5	D	1	marginal	29.7305	0.684366255
T5	D	1	marginal	34.941	0.684366255
T6	A	1	medial	47.201	0.795774715
T6	A	1	medial	48.427	0.795774715
T6	A	1	medial	49.3465	0.795774715
T6	A	1	medial	48.427	0.795774715
T6	A	1	medial	49.9595	0.795774715
T6	A	1	medial	48.1205	0.795774715
T6	A	1	medial	50.5725	0.795774715
T6	A	1	medial	52.105	0.795774715
T6	A	1	medial	54.557	0.795774715
T6	A	1	medial	57.622	0.795774715
T6	A	1	marginal	27.585	0.795774715
T6	A	1	marginal	32.489	0.795774715
T6	A	1	marginal	31.876	0.795774715
T6	A	1	marginal	33.715	0.795774715
T6	B	1	medial	39.232	0.795774715
T6	B	1	medial	49.04	0.795774715
T6	B	1	medial	44.749	0.795774715
T6	B	1	medial	46.588	0.795774715
T6	B	1	medial	44.136	0.795774715
T6	B	1	medial	44.136	0.795774715
T6	B	1	medial	47.201	0.795774715
T6	B	1	medial	39.845	0.795774715
T6	B	1	medial	46.588	0.795774715
T6	B	1	medial	49.653	0.795774715
T6	B	1	marginal	30.65	0.795774715
T6	B	1	marginal	26.972	0.795774715
T6	B	1	marginal	40.458	0.795774715
T6	B	1	marginal	25.133	0.795774715
T6	D	2	medial	39.845	0.795774715
T6	D	2	medial	36.78	0.795774715
T6	D	2	medial	41.9905	0.795774715
T6	D	2	medial	39.5385	0.795774715
T6	D	2	medial	41.9905	0.795774715
T6	D	2	medial	44.749	0.795774715
T6	D	2	medial	47.5075	0.795774715
T6	D	2	medial	44.136	0.795774715
T6	D	2	medial	40.458	0.795774715
T6	D	2	medial	44.4425	0.795774715
T6	D	2	marginal	31.5695	0.795774715
T6	D	2	marginal	31.5695	0.795774715
T6	D	2	marginal	26.0525	0.795774715
T6	D	2	marginal	33.102	0.795774715
T7	B	3	medial	36.167	NA
T7	B	3	medial	38.3125	NA
T7	B	3	medial	37.6995	NA
T7	B	3	medial	38.3125	NA
T7	B	3	medial	45.362	NA
T7	B	3	medial	41.071	NA
T7	B	3	medial	31.5695	NA
T7	B	3	medial	39.232	NA
T7	B	3	medial	36.4735	NA
T7	B	3	medial	38.9255	NA
T7	B	3	marginal	25.746	NA
T7	B	3	marginal	29.1175	NA
T7	B	3	marginal	26.0525	NA
T7	B	3	marginal	26.6655	NA
T7	D	1	medial	38.9255	NA
T7	D	1	medial	42.6035	NA
T7	D	1	medial	36.167	NA
T7	D	1	medial	42.91	NA
T7	D	1	medial	43.8295	NA
T7	D	1	medial	45.0555	NA
T7	D	1	medial	38.006	NA
T7	D	1	medial	41.684	NA
T7	D	1	medial	38.3125	NA
T7	D	1	medial	39.845	NA
T7	D	1	marginal	28.198	NA
T7	D	1	marginal	28.5045	NA
T7	D	1	marginal	30.3435	NA
T7	D	1	marginal	35.8605	NA
T8	A	1	marginal	40.458	0.455183137
T8	A	2	medial	39.5385	0.455183137
T8	A	2	medial	39.845	0.455183137
T8	A	2	medial	41.9905	0.455183137
T8	A	2	medial	48.7335	0.455183137
T8	A	2	medial	38.3125	0.455183137
T8	A	2	medial	37.0865	0.455183137
T8	A	2	medial	36.4735	0.455183137
T8	A	2	medial	40.1515	0.455183137
T8	A	2	medial	37.393	0.455183137
T8	A	2	medial	42.91	0.455183137
T8	A	2	marginal	29.7305	0.455183137
T8	A	2	marginal	29.1175	0.455183137
T8	A	2	marginal	25.4395	0.455183137
T8	A	2	marginal	30.3435	0.455183137
T8	A	3	medial	40.7645	0.455183137
T8	A	3	medial	33.4085	0.455183137
T8	A	3	medial	33.715	0.455183137
T8	A	3	medial	42.6035	0.455183137
T8	A	3	medial	38.006	0.455183137
T8	A	3	medial	42.91	0.455183137
T8	A	3	medial	31.876	0.455183137
T8	A	3	medial	33.4085	0.455183137
T8	A	3	medial	36.78	0.455183137
T8	A	3	medial	34.328	0.455183137
T8	A	3	marginal	32.7955	0.455183137
T8	A	3	marginal	34.0215	0.455183137
T8	A	3	marginal	28.5045	0.455183137
T8	A	3	marginal	28.198	0.455183137
T8	B	1	medial	33.102	0.455183137
T8	B	1	medial	30.9565	0.455183137
T8	B	1	medial	25.746	0.455183137
T8	B	1	medial	31.876	0.455183137
T8	B	2	medial	47.814	0.455183137
T8	B	2	medial	38.9255	0.455183137
T8	B	2	medial	41.9905	0.455183137
T8	B	2	medial	45.975	0.455183137
T8	B	2	medial	46.8945	0.455183137
T8	B	2	medial	36.78	0.455183137
T8	B	2	medial	34.6345	0.455183137
T8	B	2	medial	45.362	0.455183137
T8	B	2	medial	41.684	0.455183137
T8	B	2	medial	44.136	0.455183137
T8	B	2	marginal	32.1825	0.455183137
T8	B	2	marginal	36.4735	0.455183137
T8	B	2	marginal	29.1175	0.455183137
T8	B	2	marginal	32.489	0.455183137
T8	B	3	medial	26.6655	0.455183137
T8	B	3	medial	21.7615	0.455183137
T8	B	3	medial	31.263	0.455183137
T8	C	1	medial	36.167	0.455183137
T8	C	1	medial	35.2475	0.455183137
T8	C	1	medial	38.3125	0.455183137
T8	C	1	medial	35.554	0.455183137
T8	C	1	medial	33.715	0.455183137
T8	C	1	medial	30.65	0.455183137
T8	C	1	medial	38.9255	0.455183137
T8	C	1	medial	30.9565	0.455183137
T8	C	1	medial	41.3775	0.455183137
T8	C	1	medial	42.6035	0.455183137
T8	C	1	marginal	26.359	0.455183137
T8	C	1	marginal	28.811	0.455183137
T8	C	1	marginal	29.7305	0.455183137
T8	C	1	marginal	25.746	0.455183137
T8	C	2	medial	35.8605	0.455183137
T8	C	2	medial	42.6035	0.455183137
T8	C	2	medial	47.5075	0.455183137
T8	C	2	medial	41.3775	0.455183137
T8	C	2	medial	50.879	0.455183137
T8	C	2	medial	41.684	0.455183137
T8	C	2	medial	41.9905	0.455183137
T8	C	2	medial	36.78	0.455183137
T8	C	2	medial	44.4425	0.455183137
T8	C	2	medial	42.91	0.455183137
T8	C	2	marginal	34.328	0.455183137
T8	C	2	marginal	30.65	0.455183137
T8	C	2	marginal	32.7955	0.455183137
T8	C	2	marginal	29.7305	0.455183137
